x;y;t
0.0;0.0;0.0
0.4191202223300934;-0.025576237589120865;0.15075376629829407
0.7776646614074707;-0.07651249319314957;0.30150753259658813
1.1097772121429443;-0.1655401736497879;0.4522612988948822
1.4266542196273804;-0.2667771279811859;0.6030150651931763
1.7011882066726685;-0.3318979740142822;0.753768801689148
1.9224094152450562;-0.34174272418022156;0.9045225977897644
2.0976383686065674;-0.3061204254627228;1.0552763938903809
2.2358200550079346;-0.24092625081539154;1.2060301303863525
2.3438196182250977;-0.1590217798948288;1.3567838668823242
2.426873207092285;-0.06931602209806442;1.507537603378296
2.4892895221710205;0.02223639376461506;1.6582914590835571
2.5348310470581055;0.11165232956409454;1.8090451955795288
2.5668492317199707;0.19627141952514648;1.9597989320755005
2.588296890258789;0.2743748426437378;2.1105527877807617
2.6017065048217773;0.34495943784713745;2.2613065242767334
2.609178066253662;0.407583624124527;2.412060260772705
2.612396240234375;0.46224093437194824;2.5628139972686768
2.6126716136932373;0.5092452764511108;2.7135677337646484
2.610996961593628;0.5491275191307068;2.86432147026062
2.608106851577759;0.5825476050376892;3.015075206756592
2.6045327186584473;0.6102246046066284;3.1658291816711426
2.6006507873535156;0.6328855156898499;3.3165829181671143
2.5967204570770264;0.651229977607727;3.467336654663086
2.592914581298828;0.6659083366394043;3.6180903911590576
2.5893428325653076;0.6775097846984863;3.7688441276550293
2.586068868637085;0.6865574717521667;3.919597864151001
2.5831236839294434;0.6935082077980042;4.070351600646973
2.5805153846740723;0.6987554430961609;4.221105575561523
2.5782365798950195;0.7026339769363403;4.371859073638916
2.5762696266174316;0.705425500869751;4.522613048553467
2.5745904445648193;0.7073644995689392;4.673366546630859
2.573171615600586;0.7086442112922668;4.82412052154541
2.5719850063323975;0.70942223072052;4.974874496459961
2.57100248336792;0.7098258137702942;5.1256279945373535
2.5701968669891357;0.7099565267562866;5.276381969451904
2.5695431232452393;0.7098944187164307;5.427135467529297
2.5690181255340576;0.7097018361091614;5.577889442443848
2.568601369857788;0.7094264626502991;5.72864294052124
2.568274736404419;0.7091043591499329;5.879396915435791
2.5680222511291504;0.7087620496749878;6.030150413513184
2.5678303241729736;0.708418607711792;6.180904388427734
2.5676872730255127;0.708087146282196;6.331658363342285
2.5675830841064453;0.7077763080596924;6.482411861419678
2.567509651184082;0.7074911594390869;6.6331658363342285
2.567460060119629;0.7072343826293945;6.783919334411621
2.5674288272857666;0.7070066928863525;6.934673309326172
2.567411422729492;0.706807553768158;7.0854268074035645
2.56740403175354;0.7066354751586914;7.236180782318115
2.56740403175354;0.7064884305000305;7.386934757232666
2.5674092769622803;0.7063641548156738;7.537688255310059
2.567417621612549;0.7062602043151855;7.688442230224609
2.56742787361145;0.7061741352081299;7.839195728302002
2.567439079284668;0.7061036229133606;7.989949703216553
2.567450761795044;0.7060465216636658;8.140703201293945
2.567462205886841;0.706000804901123;8.291457176208496
2.5674729347229004;0.7059646844863892;8.442211151123047
2.5674827098846436;0.7059364914894104;8.592965126037598
2.5674915313720703;0.7059147357940674;8.743718147277832
2.5674993991851807;0.7058982253074646;8.894472122192383
2.5675063133239746;0.7058859467506409;9.045226097106934
2.567512273788452;0.7058770656585693;9.195980072021484
2.5675172805786133;0.7058708667755127;9.346733093261719
2.567521572113037;0.7058666944503784;9.49748706817627
2.5675251483917236;0.7058640718460083;9.64824104309082
2.567528009414673;0.7058625817298889;9.798995018005371
2.567530393600464;0.7058619260787964;9.949748992919922
2.5675323009490967;0.7058618664741516;10.100502014160156
2.5675337314605713;0.7058622241020203;10.251255989074707
2.567534923553467;0.705862820148468;10.402009963989258
2.567535877227783;0.7058635950088501;10.552763938903809
2.5675365924835205;0.705864429473877;10.703516960144043
2.567537307739258;0.7058653235435486;10.854270935058594
2.567537784576416;0.7058662176132202;11.005024909973145
2.567538022994995;0.7058670520782471;11.155778884887695
2.567538022994995;0.7058678269386292;11.306532859802246
2.567538022994995;0.7058684825897217;11.45728588104248
2.567538022994995;0.7058690190315247;11.608039855957031
2.567538022994995;0.7058694362640381;11.758793830871582
2.567538022994995;0.7058698534965515;11.909547805786133
2.567538022994995;0.7058702111244202;12.060300827026367
2.567538022994995;0.705870509147644;12.211054801940918
2.567538022994995;0.7058707475662231;12.361808776855469
2.567538022994995;0.7058709263801575;12.51256275177002
2.567538022994995;0.705871045589447;12.66331672668457
2.567538022994995;0.7058711051940918;12.814069747924805
2.567538022994995;0.7058711051940918;12.964823722839355
2.567538022994995;0.7058711051940918;13.115577697753906
2.567538022994995;0.7058711051940918;13.266331672668457
2.567538022994995;0.7058711051940918;13.417085647583008
2.567538022994995;0.7058711051940918;13.567838668823242
2.567538022994995;0.7058711051940918;13.718592643737793
2.567538022994995;0.7058711051940918;13.869346618652344
2.567538022994995;0.7058711051940918;14.020100593566895
2.567538022994995;0.7058711051940918;14.170853614807129
2.567538022994995;0.7058711051940918;14.32160758972168
2.567538022994995;0.7058711051940918;14.47236156463623
2.567538022994995;0.7058711051940918;14.623115539550781
2.567538022994995;0.7058711051940918;14.773869514465332
2.567538022994995;0.7058711051940918;14.924622535705566
2.567538022994995;0.7058711051940918;15.075376510620117
2.567538022994995;0.7058711051940918;15.226130485534668
2.567538022994995;0.7058711051940918;15.376884460449219
