x;y;t
3.4409914016723633;-0.715296745300293;19.145728643216078
3.446232318878174;-0.7180678844451904;19.2964824120603
3.4512343406677246;-0.7208905220031738;19.44723618090452
3.4559595584869385;-0.7237688302993774;19.597989949748744
3.4603724479675293;-0.7267057299613953;19.748743718592962
3.464439868927002;-0.7297021150588989;19.899497487437184
3.468130350112915;-0.7327570915222168;20.050251256281406
3.471416473388672;-0.7358673214912415;20.201005025125625
3.4742722511291504;-0.7390271425247192;20.351758793969847
3.4766767024993896;-0.7422278523445129;20.50251256281407
3.478609561920166;-0.7454572319984436;20.65326633165829
3.480057716369629;-0.748699426651001;20.804020100502512
3.481008529663086;-0.7519350051879883;20.95477386934673
3.4814558029174805;-0.755139946937561;21.105527638190953
3.481396198272705;-0.758285641670227;21.256281407035175
3.4808316230773926;-0.7613381743431091;21.407035175879393
3.4797677993774414;-0.7642589807510376;21.557788944723615
3.4782168865203857;-0.7670028805732727;21.708542713567837
3.4761946201324463;-0.769519567489624;21.85929648241206
3.4737236499786377;-0.7717507481575012;22.01005025125628
3.4708304405212402;-0.7736333608627319;22.1608040201005
3.4675486087799072;-0.7750946879386902;22.31155778894472
3.463916540145874;-0.7760571837425232;22.462311557788944
3.459980010986328;-0.7764327526092529;22.613065326633162
3.4557912349700928;-0.7761263251304626;22.763819095477384
3.451406478881836;-0.7750335931777954;22.914572864321606
3.446892738342285;-0.773041844367981;23.065326633165828
3.4423208236694336;-0.7700275182723999;23.21608040201005
3.4377694129943848;-0.7658581733703613;23.36683417085427
3.4333267211914062;-0.760391354560852;23.51758793969849
3.4290852546691895;-0.7534723877906799;23.668341708542712
3.425147294998169;-0.7449371814727783;23.81909547738693
3.421621561050415;-0.7346092462539673;23.969849246231153
3.4186267852783203;-0.7223000526428223;24.120603015075375
3.416288375854492;-0.7078096866607666;24.271356783919597
3.414740800857544;-0.6909245252609253;24.42211055276382
3.414125919342041;-0.6714191436767578;24.572864321608037
3.4145960807800293;-0.6490539312362671;24.72361809045226
3.416311502456665;-0.6235754489898682;24.87437185929648
3.419440746307373;-0.59471595287323;25.0251256281407
3.424163341522217;-0.5621932744979858;25.17587939698492
3.43066668510437;-0.52571040391922;25.326633165829143
3.4391469955444336;-0.4849556088447571;25.477386934673365
3.4498119354248047;-0.4396003484725952;25.628140703517587
3.4628777503967285;-0.3893001675605774;25.778894472361806
3.4785690307617188;-0.3336954712867737;25.929648241206028
3.497123956680298;-0.2724072337150574;26.08040201005025
3.5187859535217285;-0.20504312217235565;26.23115577889447
3.5438125133514404;-0.13118845224380493;26.38190954773869
3.5724689960479736;-0.05041491985321045;26.532663316582912
3.605030059814453;0.03772568702697754;26.683417085427134
3.641784191131592;0.13370093703269958;26.834170854271356
3.683027505874634;0.23799541592597961;26.984924623115575
3.7290658950805664;0.35111626982688904;27.135678391959797
3.7802183628082275;0.47358620166778564;27.28643216080402
3.836812734603882;0.6059492826461792;27.437185929648237
3.8991858959198;0.7487720251083374;27.58793969849246
3.967689275741577;0.9026385545730591;27.73869346733668
4.042678356170654;1.0681532621383667;27.889447236180903
4.124527454376221;1.245947003364563;28.040201005025125
4.213613510131836;1.43666410446167;28.190954773869343
4.310330390930176;1.6409797668457031;28.341708542713565
4.415078163146973;1.859583854675293;28.492462311557787
4.528268337249756;2.093187093734741;28.643216080402006
4.650325298309326;2.3425333499908447;28.793969849246228
4.781678199768066;2.6083767414093018;28.94472361809045
4.922774314880371;2.8915047645568848;29.09547738693467
5.074063777923584;3.1927220821380615;29.246231155778894
5.236011981964111;3.5128540992736816;29.396984924623112
5.409090995788574;3.8527610301971436;29.547738693467334
5.593786239624023;4.213316917419434;29.698492462311556
5.790585517883301;4.595419406890869;29.849246231155774
6.0;5.0;30.0
