x;y;t
3.5031039714813232;-0.730295717716217;10.251255989074707
3.482282876968384;-0.7230196595191956;10.402009963989258
3.4675817489624023;-0.717902660369873;10.552763938903809
3.457214117050171;-0.7143063545227051;10.70351791381836
3.449906587600708;-0.7117802500724792;10.854270935058594
3.4447569847106934;-0.7100071310997009;11.005024909973145
3.4411282539367676;-0.7087634801864624;11.155778884887695
3.4385714530944824;-0.707892119884491;11.306532859802246
3.4367690086364746;-0.707282304763794;11.457286834716797
3.4354987144470215;-0.7068562507629395;11.608039855957031
3.434602975845337;-0.7065591216087341;11.758793830871582
3.433971405029297;-0.7063524723052979;11.909547805786133
3.433525562286377;-0.7062090635299683;12.060301780700684
3.433211088180542;-0.7061100006103516;12.211054801940918
3.4329888820648193;-0.7060418128967285;12.361808776855469
3.4328322410583496;-0.7059952020645142;12.51256275177002
3.4327213764190674;-0.7059634327888489;12.66331672668457
3.432642698287964;-0.7059419751167297;12.814070701599121
3.4325873851776123;-0.7059276103973389;12.964823722839355
3.4325480461120605;-0.7059180736541748;13.115577697753906
3.4325203895568848;-0.7059116959571838;13.266331672668457
3.4325006008148193;-0.7059074640274048;13.417085647583008
3.4324867725372314;-0.705904483795166;13.567839622497559
3.432476758956909;-0.7059023976325989;13.718592643737793
3.4324700832366943;-0.7059007287025452;13.869346618652344
3.432465076446533;-0.7058992385864258;14.020100593566895
3.432461977005005;-0.7058976888656616;14.170854568481445
3.432459831237793;-0.7058960199356079;14.32160758972168
3.4324588775634766;-0.7058941721916199;14.47236156463623
3.4324584007263184;-0.7058919668197632;14.623115539550781
3.4324581623077393;-0.7058894634246826;14.773869514465332
3.4324586391448975;-0.7058864831924438;14.924623489379883
3.4324593544006348;-0.7058830857276917;15.075376510620117
3.4324605464935303;-0.7058792114257812;15.226130485534668
3.432461738586426;-0.7058746814727783;15.376884460449219
3.4324634075164795;-0.7058696150779724;15.52763843536377
3.4324655532836914;-0.7058638334274292;15.67839241027832
3.4324676990509033;-0.7058573365211487;15.829145431518555
3.4324703216552734;-0.7058499455451965;15.979899406433105
3.4324731826782227;-0.705841600894928;16.130653381347656
3.43247652053833;-0.7058321833610535;16.28140640258789
3.4324803352355957;-0.7058215141296387;16.432161331176758
3.4324846267700195;-0.7058095335960388;16.582914352416992
3.4324896335601807;-0.70579594373703;16.73366928100586
3.432494878768921;-0.7057806253433228;16.884422302246094
3.4325010776519775;-0.7057632803916931;17.035175323486328
3.4325077533721924;-0.7057436108589172;17.185930252075195
3.4325156211853027;-0.705721378326416;17.33668327331543
3.4325242042541504;-0.705696165561676;17.487436294555664
3.4325342178344727;-0.7056676149368286;17.63819122314453
3.4325459003448486;-0.7056352496147156;17.788944244384766
3.43255877494812;-0.7055985331535339;17.939699172973633
3.4325733184814453;-0.7055568099021912;18.090452194213867
3.4325897693634033;-0.7055095434188843;18.2412052154541
3.4326086044311523;-0.7054557800292969;18.39196014404297
3.4326300621032715;-0.7053947448730469;18.542713165283203
3.43265438079834;-0.7053253054618835;18.69346809387207
3.4326817989349365;-0.7052464485168457;18.844221115112305
3.432713270187378;-0.7051568031311035;18.99497413635254
3.432749032974243;-0.7050548791885376;19.145729064941406
3.4327895641326904;-0.7049390077590942;19.29648208618164
3.432835578918457;-0.7048072814941406;19.447237014770508
3.4328880310058594;-0.7046574354171753;19.597990036010742
3.4329476356506348;-0.7044869065284729;19.748743057250977
3.4330153465270996;-0.7042930126190186;19.899497985839844
3.4330925941467285;-0.7040724158287048;20.050251007080078
3.433180093765259;-0.70382159948349;20.201005935668945
3.4332799911499023;-0.7035360932350159;20.35175895690918
3.4333934783935547;-0.7032113671302795;20.502511978149414
3.4335227012634277;-0.7028419375419617;20.65326690673828
3.4336698055267334;-0.7024216055870056;20.804019927978516
3.4338369369506836;-0.7019433379173279;20.95477294921875
3.4340274333953857;-0.7013991475105286;21.105527877807617
3.43424391746521;-0.7007799744606018;21.25628089904785
3.434490442276001;-0.7000754475593567;21.40703582763672
3.4347708225250244;-0.6992738246917725;21.557788848876953
3.4350900650024414;-0.6983615756034851;21.708541870117188
3.435452938079834;-0.6973235011100769;21.859296798706055
3.435866117477417;-0.6961420774459839;22.01004981994629
3.4363362789154053;-0.6947974562644958;22.160804748535156
3.436871290206909;-0.6932670474052429;22.31155776977539
3.4374799728393555;-0.6915249824523926;22.462310791015625
3.4381728172302246;-0.6895418167114258;22.613065719604492
3.4389615058898926;-0.6872839331626892;22.763818740844727
3.439859390258789;-0.6847130060195923;22.914573669433594
3.4408817291259766;-0.6817852258682251;23.065326690673828
3.4420459270477295;-0.6784504055976868;23.216079711914062
3.443371295928955;-0.6746513843536377;23.36683464050293
3.4448812007904053;-0.6703225374221802;23.517587661743164
3.446601152420044;-0.6653888821601868;23.66834259033203
3.448560953140259;-0.6597644090652466;23.819095611572266
3.4507944583892822;-0.6533502340316772;23.9698486328125
3.453340768814087;-0.6460331082344055;24.120603561401367
3.456244707107544;-0.6376824975013733;24.2713565826416
3.459557294845581;-0.6281481981277466;24.422109603881836
3.4633376598358154;-0.617256760597229;24.572864532470703
3.46765398979187;-0.60480797290802;24.723617553710938
3.4725847244262695;-0.5905699729919434;24.874372482299805
3.478220224380493;-0.5742737054824829;25.02512550354004
3.484665632247925;-0.5556066632270813;25.175878524780273
3.4920430183410645;-0.5342044234275818;25.32663345336914
3.500493049621582;-0.509641706943512;25.477386474609375
3.510181188583374;-0.48142045736312866;25.628141403198242
3.521299362182617;-0.44895675778388977;25.778894424438477
3.5340726375579834;-0.4115637540817261;25.92964744567871
3.548764228820801;-0.368432879447937;26.080402374267578
3.565683603286743;-0.3186109960079193;26.231155395507812
3.585193634033203;-0.2609749734401703;26.38191032409668
3.6077206134796143;-0.19420389831066132;26.532663345336914
3.6337645053863525;-0.11675165593624115;26.68341636657715
3.663907766342163;-0.02682458609342575;26.834171295166016
3.698824644088745;0.0776260644197464;26.98492431640625
3.7392845153808594;0.19888092577457428;27.135679244995117
3.7861452102661133;0.3393723964691162;27.28643226623535
3.84032940864563;0.50151127576828;27.437185287475586
3.9027748107910156;0.6873790621757507;27.587940216064453
3.974348545074463;0.8982614278793335;27.738693237304688
4.055724143981934;1.1340582370758057;27.889448165893555
4.147243499755859;1.3927208185195923;28.04020118713379
4.248791694641113;1.6699934005737305;28.190954208374023
4.359762668609619;1.9597523212432861;28.34170913696289
4.47913122177124;2.2550132274627686;28.492462158203125
4.605641841888428;2.549293041229248;28.64321517944336
4.73804235458374;2.8377809524536133;28.793970108032227
4.875295162200928;3.1179163455963135;28.94472312927246
5.016741752624512;3.389350652694702;29.095478057861328
5.162222385406494;3.653550624847412;29.246231079101562
5.31220817565918;3.913341999053955;29.396984100341797
5.467960357666016;4.172586917877197;29.547739028930664
5.6317667961120605;4.436063766479492;29.6984920501709
5.807275295257568;4.709542751312256;29.849246978759766
6.0;5.0;30.0
